Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0031100~animal organ regeneration	4	6.25	5.951173473458338E-4	UGT1A1, APOH, APOA2, APOA1	62	53	19672	23.946439440048692	0.3454777402996443	0.042372355131023366	0.041420167375270024
GOTERM_CC_DIRECT	GO:0042627~chylomicron	3	4.6875	6.666586222206699E-4	APOH, APOA2, APOA1	63	13	20815	76.24542124542124	0.08487550672672495	0.029555198918449703	0.027555223051787692
UP_KW_PTM	KW-0165~Cleavage on pair of basic residues	7	10.9375	9.373089514875904E-4	GDF10, AMBP, ADAMTS17, ALB, APOA2, TLL2, PLG	58	256	12787	6.028353987068965	0.014891977197473927	0.005311417391763012	0.004686544757437952
GOTERM_BP_DIRECT	GO:0042730~fibrinolysis	3	4.6875	9.67628907156118E-4	TMPRSS6, PLG, KLKB1	62	15	19672	63.458064516129035	0.4980653373798646	0.06263198017228692	0.061224519943696196
GOTERM_BP_DIRECT	GO:0055091~phospholipid homeostasis	3	4.6875	0.001248316846218753	ANGPTL3, APOA1, ABCB11	62	17	19672	55.992409867172675	0.5890800324543345	0.07406679954231268	0.07240237708068767
GOTERM_CC_DIRECT	GO:0009986~cell surface	9	14.0625	0.0018173215945751122	ABCC2, AMBP, APOH, FZD6, GP2, ANGPTL3, APOA1, PLG, ABCB11	63	761	20815	3.9074525999624554	0.21488389311125267	0.06042594301962248	0.056336969431828476
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	4	6.25	0.0020380774746789516	ABCC2, CCL5, KMO, PCK1	62	81	19672	15.668657905217044	0.7660369103776794	0.11162393553626258	0.10911553249050387
GOTERM_MF_DIRECT	GO:0008201~heparin binding	5	7.8125	0.0021690243055176206	CFH, SERPINC1, CCL5, APOH, ANGPTL3	59	173	18371	8.999216224159891	0.38515749306589164	0.16195381481198234	0.1583387743027863
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	15	23.4375	0.002967841166156311	HGD, ACTN3, CFH, SERPINC1, ARG1, APOA1, APOH, CCL5, ALB, SFN, HMGCS2, ALDOB, AGXT, FBP1, OTC	59	1988	18371	2.3493929679773555	0.4861299582342493	0.16619910530475343	0.16248930384705804
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	3	4.6875	0.0033943468674542377	G6PC, PCK1, FBP1	62	28	19672	33.995391705069125	0.9111571287634809	0.164518632172289	0.16082158425830495
GOTERM_BP_DIRECT	GO:0042493~response to drug	6	9.375	0.0034659824193600205	ABCC2, UGT1A1, CPS1, ARG1, ABCB11, OTC	62	328	19672	5.804091266719119	0.9155897154827378	0.164518632172289	0.16082158425830495
GOTERM_CC_DIRECT	GO:0034361~very-low-density lipoprotein particle	3	4.6875	0.003598743666368762	APOH, APOA2, APOA1	63	30	20815	33.03968253968254	0.38090479775059405	0.09572658152540907	0.0892488429259453
KEGG_PATHWAY	mmu00010:Glycolysis / Gluconeogenesis	4	6.25	0.004007141367705731	G6PC, ALDOB, PCK1, FBP1	44	67	8941	12.131614654002714	0.38234360823913494	0.09751701022577636	0.09507908497013194
GOTERM_MF_DIRECT	GO:0031210~phosphatidylcholine binding	3	4.6875	0.004026079141427243	APOA2, APOA1, ALDOB	59	30	18371	31.137288135593224	0.5949164991830982	0.1803683455359405	0.17634226639451325
KEGG_PATHWAY	mmu00220:Arginine biosynthesis	3	4.6875	0.004063208759407348	CPS1, ARG1, OTC	44	20	8941	30.480681818181818	0.3865020292800979	0.09751701022577636	0.09507908497013194
GOTERM_BP_DIRECT	GO:0042157~lipoprotein metabolic process	3	4.6875	0.004418647542028125	MTTP, APOA2, APOA1	62	32	19672	29.745967741935484	0.9572783002073596	0.18506335587788383	0.1809046287795044
GOTERM_BP_DIRECT	GO:0015721~bile acid and bile salt transport	3	4.6875	0.004418647542028125	ABCC2, ATP8B1, ABCB11	62	32	19672	29.745967741935484	0.9572783002073596	0.18506335587788383	0.1809046287795044
GOTERM_CC_DIRECT	GO:0034364~high-density lipoprotein particle	3	4.6875	0.004875590501536914	APOH, APOA2, APOA1	63	35	20815	28.31972789115646	0.4779748388014631	0.10807558945073494	0.10076220369842957
GOTERM_BP_DIRECT	GO:0035025~positive regulation of Rho protein signal transduction	3	4.6875	0.005269071302520689	GPR17, COL3A1, APOA1	62	35	19672	27.1963133640553	0.9767510960893623	0.2084210426330406	0.20373742369746664
GOTERM_BP_DIRECT	GO:0055081~anion homeostasis	2	3.125	0.006192249863183597	CPS1, OTC	62	2	19672	317.2903225806452	0.9879968836383227	0.2320464159256169	0.22683188972504123
KEGG_PATHWAY	mmu01230:Biosynthesis of amino acids	4	6.25	0.006355778902743398	CPS1, ARG1, ALDOB, OTC	44	79	8941	10.288837744533947	0.5347254153102037	0.12711557805486795	0.12393768860349626
UP_KW_PTM	KW-0558~Oxidation	3	4.6875	0.006850844215334392	UCP1, APOA2, APOA1	58	28	12787	23.621305418719214	0.10415753672732164	0.029116087915171167	0.025690665807503968
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	10	15.625	0.006872719792063789	G6PC, WNT2B, UGT1A1, AMBP, PLG, ALDOB, AGXT, SLC27A2, KNG1, OTC	63	1154	20815	2.8630574124508263	0.6003744431694312	0.12769458630350466	0.11905359926041037
GOTERM_BP_DIRECT	GO:0008202~steroid metabolic process	4	6.25	0.007357373682825199	G6PC, MTTP, APOA1, HMGCS2	62	128	19672	9.915322580645162	0.9947933349039672	0.24335457317547252	0.23788593108164163
GOTERM_BP_DIRECT	GO:0042594~response to starvation	3	4.6875	0.007519382879017408	UGT1A1, CPS1, PCK1	62	42	19672	22.663594470046085	0.9953645904518594	0.24335457317547252	0.23788593108164163
GOTERM_BP_DIRECT	GO:0015914~phospholipid transport	3	4.6875	0.007519382879017408	ATP8B1, MTTP, APOA1	62	42	19672	22.663594470046085	0.9953645904518594	0.24335457317547252	0.23788593108164163
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	12	18.75	0.007680877371639379	CEMIP, G6PC, UGT1A1, TMEM98, ATP8B1, FZD6, MTTP, ALB, PCK1, HPD, SLC27A2, FTCD	63	1617	20815	2.451924492740819	0.6413829317056481	0.12769458630350466	0.11905359926041037
GOTERM_MF_DIRECT	GO:0004857~enzyme inhibitor activity	3	4.6875	0.007778042886034889	MRLN, UGT1A1, ANGPTL3	59	42	18371	22.240920096852303	0.8260683230464076	0.29038026774530257	0.28389856534027347
GOTERM_BP_DIRECT	GO:0006869~lipid transport	4	6.25	0.008684323744568425	ATP8B1, MTTP, APOA2, APOA1	62	136	19672	9.332068311195446	0.9979912519055825	0.2641296700040857	0.2581941718017467
GOTERM_BP_DIRECT	GO:0071549~cellular response to dexamethasone stimulus	3	4.6875	0.008967538401220039	ABCC2, ARG1, PCK1	62	46	19672	20.692847124824684	0.9983610311959361	0.2641296700040857	0.2581941718017467
GOTERM_BP_DIRECT	GO:0046618~drug export	2	3.125	0.009274215941154695	ABCC2, ABCB11	62	3	19672	211.5268817204301	0.998685175837532	0.2641296700040857	0.2581941718017467
GOTERM_MF_DIRECT	GO:0070653~high-density lipoprotein particle receptor binding	2	3.125	0.009442090611546917	APOA2, APOA1	59	3	18371	207.5819209039548	0.8805761971035522	0.30214689956950136	0.2954025491326821
GOTERM_MF_DIRECT	GO:0005102~receptor binding	6	9.375	0.01117076481764695	WNT2B, ANGPTL3, APOA2, APOA1, PLG, KNG1	59	428	18371	4.3650403928401715	0.9192447506443774	0.3127814148941146	0.30579968688308523
GOTERM_BP_DIRECT	GO:0010903~negative regulation of very-low-density lipoprotein particle remodeling	2	3.125	0.012346780526953321	APOA2, APOA1	62	4	19672	158.6451612903226	0.9998559900727165	0.2902919138714034	0.2837685000765404
GOTERM_BP_DIRECT	GO:0051919~positive regulation of fibrinolysis	2	3.125	0.012346780526953321	PLG, KLKB1	62	4	19672	158.6451612903226	0.9998559900727165	0.2902919138714034	0.2837685000765404
GOTERM_BP_DIRECT	GO:0060192~negative regulation of lipase activity	2	3.125	0.012346780526953321	APOA2, APOA1	62	4	19672	158.6451612903226	0.9998559900727165	0.2902919138714034	0.2837685000765404
GOTERM_BP_DIRECT	GO:0018206~peptidyl-methionine modification	2	3.125	0.012346780526953321	APOA2, APOA1	62	4	19672	158.6451612903226	0.9998559900727165	0.2902919138714034	0.2837685000765404
GOTERM_BP_DIRECT	GO:0034197~triglyceride transport	2	3.125	0.012346780526953321	APOH, MTTP	62	4	19672	158.6451612903226	0.9998559900727165	0.2902919138714034	0.2837685000765404
GOTERM_MF_DIRECT	GO:0034190~apolipoprotein receptor binding	2	3.125	0.012569941152857785	APOA2, APOA1	59	4	18371	155.6864406779661	0.9411940893925215	0.3128518686933493	0.30586856805287277
GOTERM_BP_DIRECT	GO:0055088~lipid homeostasis	3	4.6875	0.012639114227547057	G6PC, ANGPTL3, ABCB11	62	55	19672	17.306744868035192	0.9998833582301325	0.2902919138714034	0.2837685000765404
GOTERM_CC_DIRECT	GO:0046691~intracellular canaliculus	2	3.125	0.014806062193326596	ABCC2, ABCB11	63	5	20815	132.15873015873015	0.8624722934738225	0.21880069685693748	0.2039946346636109
BIOCARTA	m_intrinsicPathway:Intrinsic Prothrombin Activation Pathway	3	4.6875	0.015263606395747644	SERPINC1, KLKB1, KNG1	12	23	1286	13.978260869565217	0.2418418682384722	0.25948130872770997	0.25948130872770997
GOTERM_BP_DIRECT	GO:0006570~tyrosine metabolic process	2	3.125	0.015409971821042418	TTC36, HGD	62	5	19672	126.91612903225807	0.9999842286715709	0.31348285533092	0.3064382967841578
GOTERM_BP_DIRECT	GO:0002719~negative regulation of cytokine production involved in immune response	2	3.125	0.015409971821042418	APOA2, APOA1	62	5	19672	126.91612903225807	0.9999842286715709	0.31348285533092	0.3064382967841578
GOTERM_BP_DIRECT	GO:0018158~protein oxidation	2	3.125	0.015409971821042418	APOA2, APOA1	62	5	19672	126.91612903225807	0.9999842286715709	0.31348285533092	0.3064382967841578
GOTERM_BP_DIRECT	GO:0030300~regulation of intestinal cholesterol absorption	2	3.125	0.015409971821042418	APOA2, APOA1	62	5	19672	126.91612903225807	0.9999842286715709	0.31348285533092	0.3064382967841578
GOTERM_MF_DIRECT	GO:0060228~phosphatidylcholine-sterol O-acyltransferase activator activity	2	3.125	0.015688084747745863	APOA2, APOA1	59	5	18371	124.5491525423729	0.9710442855956455	0.3514130983495073	0.34356905597563436
UP_KW_PTM	KW-0865~Zymogen	5	7.8125	0.017559671172679557	TMPRSS6, ADAMTS17, TLL2, PLG, KLKB1	58	224	12787	4.921105295566504	0.2468197753215826	0.05970288198711049	0.05267901351803867
GOTERM_CC_DIRECT	GO:0030868~smooth endoplasmic reticulum membrane	2	3.125	0.017741286803687653	ALDOB, FTCD	63	6	20815	110.13227513227513	0.9075209494846823	0.2359591144890458	0.2199919563657269
SMART	SM00103:ALBUMIN	2	3.125	0.017833219994748226	ALB, GC	39	5	10580	108.51282051282051	0.6283036935607789	0.9808270997111525	0.9808270997111525
GOTERM_BP_DIRECT	GO:0008152~metabolic process	4	6.25	0.018129695701855644	CEMIP, CPS1, FBP1, FTCD	62	179	19672	7.090286538114976	0.9999977994193151	0.3553037399321076	0.34731938622576813
GOTERM_BP_DIRECT	GO:0015722~canalicular bile acid transport	2	3.125	0.018463817945910087	ABCC2, ABCB11	62	6	19672	105.76344086021506	0.9999982729885991	0.3553037399321076	0.34731938622576813
GOTERM_MF_DIRECT	GO:0008289~lipid binding	5	7.8125	0.019110063908022806	APOH, MTTP, ALB, APOA2, APOA1	59	324	18371	4.805137057961916	0.9867278148965889	0.38915039230882803	0.38046399962336314
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	4	6.25	0.020047301175670797	UGT1A1, CPS1, PCK1, DCN	62	186	19672	6.823447797433229	0.9999994529328008	0.37351080531136005	0.36511730406840814
KEGG_PATHWAY	mmu01200:Carbon metabolism	4	6.25	0.020138111739982947	CPS1, ALDOB, AGXT, FBP1	44	121	8941	6.7175056348610065	0.9129469617939259	0.34522477268542195	0.3365941533682864
GOTERM_BP_DIRECT	GO:0006572~tyrosine catabolic process	2	3.125	0.02150834693506427	HGD, HPD	62	7	19672	90.65437788018433	0.9999998109079747	0.37351080531136005	0.36511730406840814
GOTERM_BP_DIRECT	GO:0051918~negative regulation of fibrinolysis	2	3.125	0.02150834693506427	APOH, PLG	62	7	19672	90.65437788018433	0.9999998109079747	0.37351080531136005	0.36511730406840814
GOTERM_BP_DIRECT	GO:0051180~vitamin transport	2	3.125	0.02150834693506427	APOA1, GC	62	7	19672	90.65437788018433	0.9999998109079747	0.37351080531136005	0.36511730406840814
GOTERM_MF_DIRECT	GO:0055102~lipase inhibitor activity	2	3.125	0.021895369401461324	APOA2, APOA1	59	7	18371	88.9636803874092	0.9929804292781782	0.4087135621606114	0.39959049157666915
GOTERM_BP_DIRECT	GO:0007568~aging	4	6.25	0.02267158606652605	ARG1, KMO, PCK1, DCN	62	195	19672	6.508519437551696	0.9999999189311596	0.3843373637944416	0.3757005691024317
GOTERM_BP_DIRECT	GO:0034380~high-density lipoprotein particle assembly	2	3.125	0.024543586743439906	APOA2, APOA1	62	8	19672	79.3225806451613	0.9999999792984771	0.40470440394541274	0.39560992295787534
GOTERM_CC_DIRECT	GO:0031526~brush border membrane	3	4.6875	0.024886927096600297	ABCC2, ATP8B1, MTTP	63	82	20815	12.087688734030198	0.9649803186933835	0.2936577211020099	0.2737861459898438
GOTERM_MF_DIRECT	GO:0072341~modified amino acid binding	2	3.125	0.024984569388820665	CPS1, ALB	59	8	18371	77.84322033898304	0.9965440017435127	0.4305033494689099	0.4208938997039789
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	3	4.6875	0.025009822715727752	COL3A1, CFH, CCL5	62	79	19672	12.04899959167007	0.9999999852710726	0.40470440394541274	0.39560992295787534
GOTERM_CC_DIRECT	GO:0034366~spherical high-density lipoprotein particle	2	3.125	0.026495433482888107	APOA2, APOA1	63	9	20815	73.42151675485007	0.9718840297130935	0.2936577211020099	0.2737861459898438
GOTERM_BP_DIRECT	GO:0050996~positive regulation of lipid catabolic process	2	3.125	0.02756956524281476	ANGPTL3, APOA2	62	9	19672	70.5089605734767	0.9999999977338824	0.41764958410391717	0.4082642001914696
GOTERM_BP_DIRECT	GO:0006559~L-phenylalanine catabolic process	2	3.125	0.02756956524281476	HGD, HPD	62	9	19672	70.5089605734767	0.9999999977338824	0.41764958410391717	0.4082642001914696
GOTERM_BP_DIRECT	GO:0007597~blood coagulation, intrinsic pathway	2	3.125	0.02756956524281476	APOH, KLKB1	62	9	19672	70.5089605734767	0.9999999977338824	0.41764958410391717	0.4082642001914696
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	6	9.375	0.02843474569485849	MTTP, ANGPTL3, APOA1, HMGCS2, PCK1, SLC27A2	62	554	19672	3.436357284266915	0.9999999987976078	0.42178206114040095	0.4123038125754481
GOTERM_CC_DIRECT	GO:0046581~intercellular canaliculus	2	3.125	0.02939638912679546	ABCC2, ABCB11	63	10	20815	66.07936507936508	0.9810951579259448	0.30074767337413816	0.2803963270555875
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	5	7.8125	0.02994902617137241	ABCC2, CFH, CCL5, KLKB1, KNG1	62	379	19672	4.185888160694527	0.9999999996039739	0.42700887996294384	0.4174131747952372
GOTERM_BP_DIRECT	GO:0010873~positive regulation of cholesterol esterification	2	3.125	0.030586310222064796	APOA2, APOA1	62	10	19672	63.458064516129035	0.9999999997519646	0.42700887996294384	0.4174131747952372
GOTERM_BP_DIRECT	GO:0007494~midgut development	2	3.125	0.030586310222064796	CPS1, OTC	62	10	19672	63.458064516129035	0.9999999997519646	0.42700887996294384	0.4174131747952372
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	5	7.8125	0.032671480129245534	CPS1, ALDOB, AGXT, FBP1, FTCD	59	383	18371	4.064920122140107	0.9994130862554047	0.5106416257142724	0.49924337514029316
GOTERM_BP_DIRECT	GO:0006000~fructose metabolic process	2	3.125	0.03359384938889906	ALDOB, FBP1	62	11	19672	57.68914956011731	0.9999999999728546	0.43488765027083875	0.4251148940849772
GOTERM_BP_DIRECT	GO:0030388~fructose 1,6-bisphosphate metabolic process	2	3.125	0.03359384938889906	ALDOB, FBP1	62	11	19672	57.68914956011731	0.9999999999728546	0.43488765027083875	0.4251148940849772
GOTERM_BP_DIRECT	GO:0051006~positive regulation of lipoprotein lipase activity	2	3.125	0.03359384938889906	APOH, APOA1	62	11	19672	57.68914956011731	0.9999999999728546	0.43488765027083875	0.4251148940849772
GOTERM_BP_DIRECT	GO:0030193~regulation of blood coagulation	2	3.125	0.03359384938889906	SERPINC1, APOH	62	11	19672	57.68914956011731	0.9999999999728546	0.43488765027083875	0.4251148940849772
GOTERM_MF_DIRECT	GO:0008035~high-density lipoprotein particle binding	2	3.125	0.03419475172193789	APOA2, APOA1	59	11	18371	56.613251155624035	0.9995876541012764	0.5106416257142724	0.49924337514029316
KEGG_PATHWAY	mmu01100:Metabolic pathways	14	21.875	0.03489112171403754	G6PC, HGD, UGT1A1, ARG1, KMO, FTCD, CPS1, HMGCS2, ALDOB, PCK1, AGXT, FBP1, HPD, OTC	44	1609	8941	1.768094242612577	0.9859020067186635	0.5233668257105631	0.510282655067799
GOTERM_CC_DIRECT	GO:0016324~apical plasma membrane	5	7.8125	0.03646110950837979	ABCC2, ATP8B1, FZD6, GP2, ABCB11	63	420	20815	3.9332955404383974	0.992844993424914	0.34638054032960797	0.32294125564564957
GOTERM_BP_DIRECT	GO:0031639~plasminogen activation	2	3.125	0.03659221036528046	APOH, KLKB1	62	12	19672	52.88172043010753	0.9999999999970295	0.4570816452645559	0.4468101476181614
GOTERM_BP_DIRECT	GO:0010898~positive regulation of triglyceride catabolic process	2	3.125	0.03659221036528046	APOH, APOA1	62	12	19672	52.88172043010753	0.9999999999970295	0.4570816452645559	0.4468101476181614
GOTERM_BP_DIRECT	GO:0016525~negative regulation of angiogenesis	3	4.6875	0.03926010661107636	APOH, PLG, DCN	62	101	19672	9.424465027147875	0.9999999999995876	0.4619995334113388	0.4516175214245671
GOTERM_BP_DIRECT	GO:0014075~response to amine	2	3.125	0.039581420699566945	CPS1, ARG1	62	13	19672	48.81389578163772	0.9999999999996749	0.4619995334113388	0.4516175214245671
GOTERM_BP_DIRECT	GO:0034375~high-density lipoprotein particle remodeling	2	3.125	0.039581420699566945	APOA2, APOA1	62	13	19672	48.81389578163772	0.9999999999996749	0.4619995334113388	0.4516175214245671
GOTERM_BP_DIRECT	GO:0034374~low-density lipoprotein particle remodeling	2	3.125	0.039581420699566945	MTTP, APOA2	62	13	19672	48.81389578163772	0.9999999999996749	0.4619995334113388	0.4516175214245671
GOTERM_MF_DIRECT	GO:1901612~cardiolipin binding	2	3.125	0.04028731660459933	ATP8B1, UCP1	59	13	18371	47.90352020860495	0.9999000836625689	0.5346501962613913	0.5227160400948424
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	7	10.9375	0.040576130966266305	BARD1, UGT1A1, AMBP, CCL5, FLT4, APOA2, AGXT	59	804	18371	2.710957922253141	0.9999065979893647	0.5346501962613913	0.5227160400948424
GOTERM_CC_DIRECT	GO:0005743~mitochondrial inner membrane	5	7.8125	0.04092009549556547	CPS1, UCP1, HMGCS2, KMO, OTC	63	436	20815	3.788954419688364	0.9961391115753645	0.3523295728769397	0.32848772208075583
GOTERM_BP_DIRECT	GO:0001889~liver development	3	4.6875	0.04211649668721415	UGT1A1, ARG1, OTC	62	105	19672	9.065437788018432	0.9999999999999505	0.473496774852044	0.46285639788907673
GOTERM_CC_DIRECT	GO:0005789~endoplasmic reticulum membrane	7	10.9375	0.04238551252654914	G6PC, MRLN, UGT1A1, TMEM98, FZD6, HPD, SLC27A2	63	860	20815	2.6892764857881133	0.9968496113611239	0.3523295728769397	0.32848772208075583
GOTERM_BP_DIRECT	GO:0033700~phospholipid efflux	2	3.125	0.04256150785186912	APOA2, APOA1	62	14	19672	45.327188940092164	0.9999999999999645	0.473496774852044	0.46285639788907673
GOTERM_BP_DIRECT	GO:0006957~complement activation, alternative pathway	2	3.125	0.04256150785186912	CFH, C9	62	14	19672	45.327188940092164	0.9999999999999645	0.473496774852044	0.46285639788907673
GOTERM_MF_DIRECT	GO:0042301~phosphate ion binding	2	3.125	0.04331941899311011	G6PC, OTC	59	14	18371	44.4818401937046	0.9999508188444283	0.5390861030253703	0.5270529310828397
GOTERM_BP_DIRECT	GO:0070365~hepatocyte differentiation	2	3.125	0.04553249920694515	CPS1, PCK1	62	15	19672	42.30537634408602	0.9999999999999961	0.4911990823537113	0.4801609007277852
GOTERM_BP_DIRECT	GO:0030195~negative regulation of blood coagulation	2	3.125	0.04553249920694515	APOH, KNG1	62	15	19672	42.30537634408602	0.9999999999999961	0.4911990823537113	0.4801609007277852
GOTERM_BP_DIRECT	GO:0042060~wound healing	3	4.6875	0.046542577759298744	COL3A1, MYOZ1, DCN	62	111	19672	8.57541412380122	0.9999999999999982	0.49460172186001056	0.4834870764249541
GOTERM_BP_DIRECT	GO:0045820~negative regulation of glycolytic process	2	3.125	0.048494422061319764	ACTN3, FBP1	62	16	19672	39.66129032258065	0.9999999999999996	0.5004062102559372	0.4891611268793994
GOTERM_BP_DIRECT	GO:0070885~negative regulation of calcineurin-NFAT signaling cascade	2	3.125	0.048494422061319764	ACTN3, MYOZ1	62	16	19672	39.66129032258065	0.9999999999999996	0.5004062102559372	0.4891611268793994
GOTERM_BP_DIRECT	GO:0006656~phosphatidylcholine biosynthetic process	2	3.125	0.05144730363566752	APOA2, APOA1	62	17	19672	37.32827324478178	1.0	0.5159222561773983	0.5043284976116139
GOTERM_BP_DIRECT	GO:0008206~bile acid metabolic process	2	3.125	0.05144730363566752	ATP8B1, ABCB11	62	17	19672	37.32827324478178	1.0	0.5159222561773983	0.5043284976116139
GOTERM_MF_DIRECT	GO:0008559~xenobiotic-transporting ATPase activity	2	3.125	0.0523593513939489	ABCC2, ABCB11	59	17	18371	36.6321036889332	0.9999941361262195	0.6124316081666763	0.5987612597700988
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	4	6.25	0.05321701475647008	COL3A1, ADAMTS17, COL9A2, DCN	63	285	20815	4.637148426622111	0.9993060804433813	0.41634488015356	0.3881711664589582
