Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	30	25.423728813559322	0.01457829615825789	CUL9, B4GALT2, LRSAM1, MOCS3, PLAG1, KMT2C, CACNA1E, CSRP3, NFS1, ZNRF3, MB, MGAT5B, NRAP, CHP2, XIRP2, PCK1, STK32C, AGFG2, ACTN2, TET2, MAT1A, TRERF1, MMP14, OBSCN, ADCY9, YPEL1, TBKBP1, LCP1, HPD, ITPA	102	3552	18371	1.5211811075781665	0.9826337501783134	1.0	1.0
GOTERM_BP_DIRECT	GO:0007411~axon guidance	5	4.23728813559322	0.019121737753011618	MYOT, CNTN6, NOG, GAS1, CDK5R2	108	187	19672	4.870271340859576	0.9999999492839159	1.0	1.0
GOTERM_BP_DIRECT	GO:0045214~sarcomere organization	3	2.5423728813559325	0.02190717395691796	CSRP3, ACTN2, KLHL41	108	42	19672	13.010582010582011	0.9999999957276781	1.0	1.0
GOTERM_BP_DIRECT	GO:0002027~regulation of heart rate	3	2.5423728813559325	0.02190717395691796	HRC, CACNA1E, SNTA1	108	42	19672	13.010582010582011	0.9999999957276781	1.0	1.0
GOTERM_BP_DIRECT	GO:0007613~memory	4	3.389830508474576	0.0254614877450162	B4GALT2, HRH2, CRTC1, NOG	108	116	19672	6.280970625798211	0.9999999998200567	1.0	1.0
GOTERM_BP_DIRECT	GO:2000095~regulation of Wnt signaling pathway, planar cell polarity pathway	2	1.694915254237288	0.02690447585759234	ZNRF3, MKS1	108	5	19672	72.85925925925926	0.999999999950425	1.0	1.0
GOTERM_BP_DIRECT	GO:0060173~limb development	3	2.5423728813559325	0.02810394585943638	ZNRF3, NOG, IFT80	108	48	19672	11.38425925925926	0.9999999999830471	1.0	1.0
KEGG_PATHWAY	mmu04979:Cholesterol metabolism	3	2.5423728813559325	0.030858171060825397	STAR, APOH, APOA1	52	49	9063	10.67072213500785	0.9871814161736246	1.0	1.0
GOTERM_BP_DIRECT	GO:0048706~embryonic skeletal system development	3	2.5423728813559325	0.03143509597075904	NOG, MKS1, GAS1	108	51	19672	10.714596949891067	0.9999999999991449	1.0	1.0
KEGG_PATHWAY	mmu00510:N-Glycan biosynthesis	3	2.5423728813559325	0.032030117469242	B4GALT2, MGAT5B, MAN1C1	52	50	9063	10.457307692307694	0.9891658103149972	1.0	1.0
GOTERM_BP_DIRECT	GO:0006777~Mo-molybdopterin cofactor biosynthetic process	2	1.694915254237288	0.03219868550222578	NFS1, MOCS3	108	6	19672	60.71604938271605	0.9999999999995695	1.0	1.0
GOTERM_BP_DIRECT	GO:2000051~negative regulation of non-canonical Wnt signaling pathway	2	1.694915254237288	0.03219868550222578	ZNRF3, IFT80	108	6	19672	60.71604938271605	0.9999999999995695	1.0	1.0
GOTERM_BP_DIRECT	GO:0008211~glucocorticoid metabolic process	2	1.694915254237288	0.03219868550222578	STAR, APOA1	108	6	19672	60.71604938271605	0.9999999999995695	1.0	1.0
GOTERM_MF_DIRECT	GO:0036041~long-chain fatty acid binding	2	1.694915254237288	0.03254106392585677	PRR7, FABP3	102	6	18371	60.0359477124183	0.999891711796528	1.0	1.0
GOTERM_BP_DIRECT	GO:0031100~animal organ regeneration	3	2.5423728813559325	0.033738160774807506	APOH, APOA1, LCP1	108	53	19672	10.31027253668763	0.9999999999998922	1.0	1.0
GOTERM_MF_DIRECT	GO:0030374~ligand-dependent nuclear receptor transcription coactivator activity	3	2.5423728813559325	0.034390260526344064	ACTN2, TRERF1, PPARGC1B	102	53	18371	10.194783573806882	0.9999361366103962	1.0	1.0
GOTERM_MF_DIRECT	GO:0051015~actin filament binding	5	4.23728813559322	0.03612805103439192	ACTN2, NRAP, XIRP2, LCP1, CORO2B	102	226	18371	3.984686795072011	0.9999611547221244	1.0	1.0
GOTERM_MF_DIRECT	GO:0005244~voltage-gated ion channel activity	4	3.389830508474576	0.0413120840548458	KCNG1, KCNJ4, KCNB1, CACNA1E	102	139	18371	5.182959514741148	0.9999912315690167	1.0	1.0
GOTERM_BP_DIRECT	GO:0014823~response to activity	3	2.5423728813559325	0.04229148239786886	STAR, PRKDC, PCK1	108	60	19672	9.107407407407408	1.0	1.0	1.0
KEGG_PATHWAY	mmu04122:Sulfur relay system	2	1.694915254237288	0.04415818152604368	NFS1, MOCS3	52	8	9063	43.57211538461539	0.9981221635026597	1.0	1.0
GOTERM_BP_DIRECT	GO:0034765~regulation of ion transmembrane transport	4	3.389830508474576	0.04470877840642864	KCNG1, KCNJ4, KCNB1, CACNA1E	108	145	19672	5.02477650063857	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006811~ion transport	8	6.779661016949152	0.044744190510915896	KCNG1, KCNJ4, GABRR2, TTYH3, KCNB1, SLC39A8, OTOP1, CACNA1E	108	598	19672	2.4367645237210454	1.0	1.0	1.0
KEGG_PATHWAY	mmu04020:Calcium signaling pathway	5	4.23728813559322	0.045459799141871635	ADCY9, HRH2, ORAI3, HRC, CACNA1E	52	240	9063	3.6310096153846154	0.9984461929719174	1.0	1.0
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	3	2.5423728813559325	0.04617981862646765	STAR, MB, HP	108	63	19672	8.673721340388006	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0044325~ion channel binding	4	3.389830508474576	0.050646298118671974	ACTN2, KCNB1, HRC, SNTA1	102	151	18371	4.7710686923776136	0.9999994109647226	1.0	1.0
GOTERM_BP_DIRECT	GO:0042733~embryonic digit morphogenesis	3	2.5423728813559325	0.0515594816853846	NOG, MKS1, GAS1	108	67	19672	8.155887230514097	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0016740~transferase activity	16	13.559322033898304	0.05652310406396666	CUL9, B4GALT2, LRSAM1, MOCS3, PRKDC, KMT2C, MAT1A, PRDM11, CKMT2, NFS1, ZNRF3, OBSCN, MGAT5B, UBE2O, PCK1, STK32C	102	1756	18371	1.6410737415695207	0.9999998938718994	1.0	1.0
GOTERM_BP_DIRECT	GO:0051006~positive regulation of lipoprotein lipase activity	2	1.694915254237288	0.05824473107208362	APOH, APOA1	108	11	19672	33.11784511784512	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007420~brain development	5	4.23728813559322	0.058668973814036726	B4GALT2, STAR, PRKDC, NOG, CDK5R2	108	268	19672	3.39828634604754	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010898~positive regulation of triglyceride catabolic process	2	1.694915254237288	0.06336999498423054	APOH, APOA1	108	12	19672	30.358024691358025	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030510~regulation of BMP signaling pathway	2	1.694915254237288	0.06336999498423054	NOG, RGMA	108	12	19672	30.358024691358025	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0031432~titin binding	2	1.694915254237288	0.06403335257162632	OBSCN, ACTN2	102	12	18371	30.01797385620915	0.9999999883086946	1.0	1.0
GOTERM_MF_DIRECT	GO:0008092~cytoskeletal protein binding	3	2.5423728813559325	0.06411397495859077	FABP3, ACTN2, CDK5R2	102	75	18371	7.204313725490196	0.9999999885833788	1.0	1.0
GOTERM_MF_DIRECT	GO:0005216~ion channel activity	4	3.389830508474576	0.06825892787290548	KCNG1, GABRR2, KCNB1, CACNA1E	102	171	18371	4.213048962274969	0.999999996646593	1.0	1.0
GOTERM_MF_DIRECT	GO:0017166~vinculin binding	2	1.694915254237288	0.06918246915487065	NRAP, CORO2B	102	13	18371	27.70889894419306	0.9999999974495493	1.0	1.0
GOTERM_BP_DIRECT	GO:0010831~positive regulation of myotube differentiation	2	1.694915254237288	0.07353776938777785	CSRP3, MMP14	108	14	19672	26.021164021164022	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	7	5.932203389830509	0.07725510876317343	RBM47, DDX31, SRSF2, DDX51, YBX2, RPP25, PPARGC1B	102	540	18371	2.3347312999273786	0.999999999769572	1.0	1.0
GOTERM_BP_DIRECT	GO:0071333~cellular response to glucose stimulus	3	2.5423728813559325	0.07823222368322862	STAR, KCNB1, PCK1	108	85	19672	6.42875816993464	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0099527~postsynapse to nucleus signaling pathway	2	1.694915254237288	0.08359618595492875	PRR7, CRTC1	108	16	19672	22.76851851851852	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070593~dendrite self-avoidance	2	1.694915254237288	0.08359618595492875	MYOT, CNTN6	108	16	19672	22.76851851851852	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	6	5.084745762711865	0.0836664147802249	KCNG1, KCNB1, ABCC6, SLC39A8, SLC2A4, CACNA1E	108	427	19672	2.5594587561800672	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045956~positive regulation of calcium ion-dependent exocytosis	2	1.694915254237288	0.08858474965241699	KCNB1, CDK5R2	108	17	19672	21.429193899782135	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0055091~phospholipid homeostasis	2	1.694915254237288	0.08858474965241699	FABP3, APOA1	108	17	19672	21.429193899782135	1.0	1.0	1.0
KEGG_PATHWAY	mmu03320:PPAR signaling pathway	3	2.5423728813559325	0.08926417091101503	FABP3, APOA1, PCK1	52	89	9063	5.874891961970614	0.9999977325030318	1.0	1.0
GOTERM_BP_DIRECT	GO:0001935~endothelial cell proliferation	2	1.694915254237288	0.09354640988332788	MMP14, APOA1	108	18	19672	20.238683127572017	1.0	1.0	1.0
UP_KW_PTM	KW-0449~Lipoprotein	11	9.322033898305085	0.09545829530937466	PRR7, HRH2, CNTN6, GPRIN1, KMT2C, CHP2, GAS1, APOA1, SLC2A4, CDK5R2, RGMA	94	862	12787	1.7359061065310757	0.8356708104561639	0.7701368931118635	0.7701368931118635
